feature,family,non_null_rows,missing_frac,n_unique,pearson_next_level,spearman_next_level,pearson_next_delta,spearman_next_delta,combined_score
duration_stress_index_ewmmean_5,physics,771,0.002587322121604174,752,-0.23546672473863953,-0.25016677205500976,0.04384224775234949,0.09759834582769002,0.11814361823028077
internal_resistance_proxy_ohm_rollstd_13,physics,773,0.0,766,-0.28429078672718794,-0.22293326345254602,-0.038002155842226354,0.09362590024434629,0.11540137005322443
internal_resistance_proxy_ohm_rate_per_day3,physics,726,0.060802069857697316,726,-0.028792490955662192,0.029512092956403013,-0.23137661715807936,-0.08519476055495658,0.11505669043618094
current_temp_stress_index_ewmstd_3,physics,773,0.0,751,0.3504387373696801,0.3137780638484695,0.047029240468405134,0.041369794785719116,0.11483576310833357
cumulative_flight_count_pct_change3,history,713,0.07761966364812423,159,0.27822553223361174,0.5342611768847971,0.005896855793638242,0.011342394025662087,0.11483486380572015
internal_resistance_proxy_ohm_rollmax_13,physics,771,0.002587322121604174,118,-0.2662045696105007,-0.23193550148633366,-0.028306675029445064,0.09826987010365486,0.11412422623947832
internal_resistance_proxy_ohm_ewmmean_13,physics,771,0.002587322121604174,746,-0.3059789255535394,-0.27430608219172703,-0.011286095572803101,0.08604209905126818,0.1138485781290246
current_abs_mean_a_ewmstd_13,history,773,0.0,753,0.3862196859925799,0.39769163633713744,-0.006628863067322566,0.02929741203629225,0.11344820838635689
duration_stress_index_rollmean_8,physics,771,0.002587322121604174,766,-0.2464028245247493,-0.2604411000660063,0.05117582492029253,0.07458131437843124,0.1126207864087577
p95_abs_current_a_rollmean_21,history,771,0.002587322121604174,748,0.3462812949819227,0.2272236056527613,-0.016474064545388512,-0.08538103809839497,0.11207535685400075
event_duration_s_diff5,history,729,0.056921086675291055,729,-0.014573120639415705,-0.010293266315334676,-0.20256358182024492,-0.10724827759575084,0.11203210147540314
cumulative_event_count_ewmstd_3,history,773,0.0,59,-0.14581249077229516,-0.5670815353498918,0.038133982820509275,-0.0016002332423543208,0.11180377918492551
latent_soh_filter_pct_ewmstd_13,history,773,0.0,770,-0.42562805940272175,-0.4087412226241178,0.00890932820603512,-0.00956486575211019,0.11085097738414997
internal_resistance_proxy_ohm_diff1,physics,726,0.060802069857697316,710,0.012998914462776467,0.03978526814372378,-0.1718173334366074,-0.11472941125816365,0.11044111676499209
current_temp_stress_index_rollstd_8,physics,773,0.0,763,0.3898605741636674,0.3335566996205463,0.006543102404116058,-0.04318788773690559,0.11041704256229101
internal_resistance_proxy_ohm_ewmstd_13,physics,773,0.0,752,-0.2932628435222214,-0.21472223220478842,-0.010516266196008182,0.10123522713503308,0.11024535125250774
degradation_stress_proxy_rollstd_13,physics,773,0.0,768,-0.18157892082646093,-0.17808584884810608,-0.061225057099288833,-0.10352454466668944,0.1098243316396589
current_abs_mean_a_rollmean_13,history,771,0.002587322121604174,769,0.3717207449614643,0.3521228704358419,0.011643318637930423,-0.03511003390698035,0.109283015911043
current_abs_mean_a_ewmmean_13,history,771,0.002587322121604174,752,0.37498351203089136,0.35387424384538135,0.010669982680160653,-0.034434548506284864,0.10927602941177272
current_temp_stress_index_rollstd_21,physics,773,0.0,770,0.4106468497751812,0.28152166914129684,-0.016944223156383824,-0.04626637719890991,0.10919607203513723
current_temp_stress_index_ewmstd_5,physics,773,0.0,755,0.40717681229017,0.38586159161978517,0.022908337236522937,-0.007978908179088666,0.10905992982353155
avg_cell_temp_mean_c_rollmin_13,history,771,0.002587322121604174,141,0.2563634035445271,0.27214192568838247,0.015484709290625813,-0.08354252433444492,0.10869717794539803
current_temp_stress_index_ewmmean_13,physics,771,0.002587322121604174,752,0.33230211887954275,0.30305674377899783,0.0007126060431759007,-0.06597269990255436,0.10859022022390619
duration_stress_index_rollmax_13,physics,771,0.002587322121604174,119,-0.34524062678078843,-0.31514356098174656,0.0048891283698884345,0.055274814113939336,0.10813600168758006
internal_resistance_proxy_ohm_rollmean_13,physics,771,0.002587322121604174,767,-0.2835662240962841,-0.2315652801988587,-0.03466646856159961,0.07692595865837155,0.1081080364042043
arrhenius_temp_proxy_diff1,physics,738,0.04527813712807249,722,-0.006073909986982953,-0.0029258964576202346,-0.13692498761916752,-0.14657206482887106,0.10808120092608357
duration_stress_index_ewmmean_3,physics,771,0.002587322121604174,752,-0.20332470120970572,-0.20773795324739333,0.038821975721056154,0.09939735501700972,0.1078685655820508
current_abs_mean_a_rollstd_21,history,773,0.0,770,0.33741231175968595,0.31173455619220786,-0.00317131438706271,0.0581175698990934,0.10760571537551061
event_duration_s_ewmmean_8,history,771,0.002587322121604174,752,-0.2694776483669382,-0.25169663361875305,0.02445176010801429,0.07648305823124324,0.10645516411597052
duration_stress_index_rollmean_5,physics,771,0.002587322121604174,766,-0.23322538976326973,-0.2299870224939916,0.039279636521971924,0.08147272900076695,0.10626721135736242
degradation_stress_proxy_ewmstd_13,physics,773,0.0,770,-0.17101687767077836,-0.22197890824640673,-0.058271754561010664,-0.08430787294681061,0.10581859319840682
event_duration_s,operating,754,0.02457956015523932,732,-0.12011563448941862,-0.03645008819136185,-0.23427823180143287,-0.039217192685208214,0.10541028292641969
duration_stress_index_ewmstd_8,physics,773,0.0,753,-0.30595986105358314,-0.21140723722255694,0.01415912446167862,0.08565888606282097,0.10510130775551488
thermal_severity_proxy_rollstd_21,history,773,0.0,770,-0.18383772756882272,-0.19332969421012225,-0.05513195784007167,-0.08849152786444876,0.10374400177942404
measurement_sigma_pct_rollstd_21,history,773,0.0,770,-0.29767080390233763,-0.32846496509571654,-0.01474124874032507,0.04316438620291445,0.10288317356800027
condition_multiplier_rollstd_21,history,773,0.0,770,-0.29767080390233486,-0.32846496509571654,-0.014741248740325001,0.04316438620291445,0.10288317356799997
event_duration_s_rollmean_8,history,771,0.002587322121604174,766,-0.25117549709852943,-0.2374941643427941,0.03615161154624025,0.06797470226246724,0.10217577384325438
current_temp_stress_index_rollmean_8,physics,771,0.002587322121604174,764,0.3237475551098744,0.29436038967972666,0.0048638623084671494,-0.05331281616859546,0.10197873993135456
event_duration_s_rollmean_13,history,771,0.002587322121604174,769,-0.2946369950878182,-0.29811625315202134,0.0037126731734196832,0.05871195414250337,0.10171531879773743
observed_soh_pct_rate_per_day3,history,767,0.0077619663648124115,382,0.03366912145821207,0.05444812191432951,-0.2369750403072039,-0.041728667164246724,0.10140454274904283
current_temp_stress_index_ewmmean_8,physics,771,0.002587322121604174,752,0.32276477923798724,0.2924562217418762,0.006830076413062006,-0.05150059250880155,0.10136920073795944
duration_stress_index_rollstd_13,physics,773,0.0,768,-0.3216714673724587,-0.19892902972398324,0.017968684797281306,0.07520260125884652,0.10123827720150869
duration_stress_index_rollstd_5,physics,773,0.0,761,-0.25697967196531313,-0.18193676933099062,0.00634719558005363,0.10250661884340796,0.10102061974972959
internal_resistance_proxy_ohm_pct_change5,physics,713,0.07761966364812423,712,0.02413186102385546,0.03715012605029594,-0.18597569392149665,-0.0823982574833795,0.1008576290538997
cumulative_event_count_ewmstd_5,history,773,0.0,131,-0.18073925351455042,-0.3055634345374073,0.033273556038113855,0.05948004675627468,0.10065652838382391
thermal_severity_proxy_rollstd_13,history,773,0.0,768,-0.1601432256820585,-0.1699904770076408,-0.05633660174814771,-0.09318554441974951,0.10034736963268358
degradation_stress_proxy_rollmax_21,physics,771,0.002587322121604174,108,-0.11587211622089258,-0.16907118145306188,-0.06543117085201895,-0.09725996683553659,0.10034422517164568
duration_stress_index_rollmax_5,physics,771,0.002587322121604174,271,-0.26010362345678245,-0.23395204176720286,0.006401089816075837,0.08276664950890093,0.10026848783458683
measurement_sigma_pct_ewmmean_8,history,771,0.002587322121604174,771,-0.08568624145997997,-0.11147395470423856,0.07858775697828693,0.11317218593822283,0.09979352811732013
condition_multiplier_ewmmean_8,history,771,0.002587322121604174,771,-0.08568624145997991,-0.11147395470423856,0.07858775697828695,0.11317218593822283,0.09979352811732012
internal_resistance_proxy_ohm_diff5,physics,717,0.07244501940491588,716,0.02024628378949775,0.040653375286613246,-0.17634497929066933,-0.0858743784476168,0.09966959876057012
event_duration_s_diff3,history,736,0.047865459249676556,736,0.003193963228810912,0.03567355989486407,-0.20590390782473197,-0.07148595526443619,0.09961028252352658
cumulative_event_count_rollstd_21,history,773,0.0,21,-0.24801712706408727,-0.3112189308261785,0.021106884881513126,0.0468486138847483,0.09889849404292618
current_abs_mean_a_ewmstd_8,history,773,0.0,753,0.34528382276237607,0.3299618994313885,-0.00407195725717202,0.03032101093292933,0.09888870928791568
measurement_sigma_pct_ewmmean_5,history,771,0.002587322121604174,771,-0.07897538896401333,-0.10349109885651127,0.0748458422743385,0.11768813536140103,0.09883461731981004
condition_multiplier_ewmmean_5,history,771,0.002587322121604174,771,-0.07897538896401342,-0.10349109885651127,0.07484584227433842,0.11768813536140103,0.09883461731981001
condition_multiplier_ewmmean_13,history,771,0.002587322121604174,771,-0.09808711803796519,-0.12855326881243354,0.07736934435927725,0.10332166509277413,0.0987972547251931
measurement_sigma_pct_ewmmean_13,history,771,0.002587322121604174,771,-0.09808711803796492,-0.12855326881243354,0.07736934435927728,0.10332166509277413,0.09879725472519307
thermal_severity_proxy_rollmax_13,history,771,0.002587322121604174,139,-0.12808088157107966,-0.183416375422416,-0.057201093785327395,-0.09092414661886072,0.09839673858455592
duration_stress_index,physics,754,0.02457956015523932,732,-0.11654547298281438,-0.0756915156643776,-0.21067573007803125,-0.026824685413457994,0.09828210210740357
current_abs_mean_a_rollmax_21,history,771,0.002587322121604174,74,0.36247878848244425,0.2806203657714853,-0.009015361570322778,0.03744122787718379,0.09789409472979677
flag_rst_coulomb_any,operating,773,0.0,2,0.14055139576574469,0.12987153357847775,0.10346991391448661,0.07394369712185778,0.0978515074925281
current_abs_mean_a_ewmmean_8,history,771,0.002587322121604174,752,0.34545872253370524,0.32188693963762044,0.011629076824347688,-0.025424725350145016,0.09775876265388316
internal_resistance_proxy_ohm_ewmstd_8,physics,773,0.0,749,-0.25578009513310884,-0.20346663359322184,-0.014242082701174986,0.0827491653047456,0.09760775374978217
thermal_severity_proxy_rollmean_21,history,771,0.002587322121604174,771,-0.23938712307589305,-0.22903924709127602,-0.027550684063160046,-0.06878112243652026,0.09751130968666284
event_duration_s_rollmax_13,history,771,0.002587322121604174,118,-0.2834581231125989,-0.19754524974896204,-0.012962996074248128,0.07905873336932438,0.09744292861207461
duration_stress_index_rollstd_3,physics,773,0.0,748,-0.21411126418091303,-0.15877446537128187,0.01809904566269878,0.10376365946624334,0.09735065668240271
duration_stress_index_ewmstd_5,physics,773,0.0,752,-0.2765748998575641,-0.19285849376824657,0.011570438664516689,0.08278428274654046,0.09731032288629161
rolling_duration_mean_5,history,771,0.002587322121604174,766,-0.24062362514321428,-0.2095950729318536,0.03585602596290456,0.06854356958051411,0.09710303755420219
event_duration_s_rollmean_5,history,771,0.002587322121604174,766,-0.24062362514321428,-0.2095950729318536,0.03585602596290456,0.06854356958051411,0.09710303755420219
observed_soh_pct_ewmstd_13,history,773,0.0,766,-0.20920099024295874,-0.41897480284478916,-0.03594721650158555,0.004230026767137493,0.0964539964467018
avg_cell_temp_mean_c_rollmean_21,history,771,0.002587322121604174,771,0.1326000988525781,0.18269540022989478,-0.029071193835795314,-0.10350986233910382,0.09596511612307734
latent_soh_filter_pct_rollstd_21,history,773,0.0,770,-0.35248095858808637,-0.3347047629242066,0.0069954133889288585,-0.018262600535124685,0.0957706045549244
degradation_stress_proxy_ewmstd_8,physics,773,0.0,770,-0.1622899042023296,-0.21394529878543797,-0.054579297605543343,-0.06896058650885575,0.09572683844869675
event_duration_s_ewmmean_5,history,771,0.002587322121604174,752,-0.24408302670100793,-0.21583751338970666,0.020283102977990405,0.07267546924274876,0.09557282173119086
event_duration_s_rollmax_5,history,771,0.002587322121604174,268,-0.2721176538073715,-0.17155560017092644,0.02034049180570685,0.08009111263417054,0.09508825363346492
internal_resistance_proxy_ohm_rollmin_21,physics,771,0.002587322121604174,73,-0.19938204339978632,-0.308089471484704,0.015460221318322732,0.05398943839053525,0.09508493873392192
current_temp_stress_index_rollmax_3,physics,769,0.005174644243208237,403,0.32505979243446004,0.25800405436567736,0.040537267785073446,0.025961562868581155,0.09505047102468116
duration_stress_index_rollmax_3,physics,769,0.005174644243208237,380,-0.21762752824693232,-0.1984373252274072,0.013299543624619502,0.08773138654265267,0.09499733864038387
internal_resistance_proxy_ohm_ewmmean_8,physics,771,0.002587322121604174,746,-0.25588677265723814,-0.21959421528744966,-0.01650285582339342,0.06902201902666008,0.09453857486785633
duration_stress_index_ewmstd_3,physics,773,0.0,751,-0.24356844156521326,-0.1794084299042899,0.006362677943266468,0.09134903597696067,0.09428397821477706
event_duration_s_rollstd_21,history,773,0.0,770,-0.2560025538277952,-0.05388722013291758,0.013819085297162028,0.12528617901598577,0.09420784454905935
event_duration_s_rate_per_day1,history,738,0.04527813712807249,722,-0.09497875834470021,-0.004083223492229761,-0.04470991064730567,-0.15529327998889744,0.09340530854750004
latent_soh_filter_pct_rollstd_13,history,773,0.0,770,-0.2855090697087009,-0.298098270729777,-0.0016880055733543196,-0.043515989383276436,0.09335424447481733
current_abs_mean_a_rollstd_13,history,773,0.0,768,0.31103595909402315,0.2842596745848629,-0.017390554534020317,0.031795221301982535,0.09326756304322997
cumulative_event_count_rollstd_13,history,773,0.0,13,-0.19801024915320262,-0.2351820954778063,0.030330702706582044,0.06391605368494266,0.09293977420719002
current_abs_mean_a_ewmmean_5,history,771,0.002587322121604174,752,0.3206990173872696,0.2995538082317658,0.010736842230333356,-0.028165953754987313,0.09289870483233613
event_duration_s_rollmax_8,history,771,0.002587322121604174,177,-0.2680262488865046,-0.18183416923610526,0.014513737677643926,0.07514274409589321,0.09224610642051137
measurement_sigma_pct_ewmmean_3,history,771,0.002587322121604174,771,-0.0696484898065489,-0.09206385612887623,0.06851114654654052,0.11302558260477824,0.09218928353609869
condition_multiplier_ewmmean_3,history,771,0.002587322121604174,771,-0.06964848980654892,-0.09206385612887623,0.06851114654654042,0.11302558260477824,0.09218928353609865
latent_soh_filter_pct_ewmstd_8,history,773,0.0,770,-0.34766801285514787,-0.3320466957089732,-0.00111501984840312,-0.016026643437616034,0.09212030114330892
event_duration_s_pct_change1,history,736,0.047865459249676556,721,-0.011794775163797733,-0.01723928418062528,-0.07340779195005485,-0.1472214035295772,0.09203733931679975
internal_resistance_proxy_ohm_pct_change1,physics,724,0.06338939197930138,709,-0.03920207386233046,0.024875977075604055,-0.10723990566307084,-0.11577446251332318,0.09192208377749034
current_temp_stress_index_rollmax_5,physics,771,0.002587322121604174,281,0.35810993288256876,0.29762697745008065,0.019442131771151987,-0.012302762029480026,0.09182392235038059
degradation_stress_proxy_rollmax_13,physics,771,0.002587322121604174,150,-0.11543736370814063,-0.17585889876454103,-0.055101181466085815,-0.08302156852778018,0.09181263146282204
avg_cell_temp_mean_c_pct_change5,history,729,0.056921086675291055,729,-0.06406931221991011,-0.0071771740769363,0.13581334259689964,0.09600342561586106,0.09142905163973883
